@relation Issues

@attribute Title string
@attribute Body string
@attribute Label {bug,enhancement}

@data
'atom linux periodically makes white flash doesn generates coredump','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description description issue atom linux gui periodically make white flash application crash generate coredump specific steps white flash happen application unspecified amount time periodically happen problem didn occur earlier version guessing electron upgrade bash sudo journalctl grep atom nov dubbi audit anom abend auid uid gid ses subj unconfined unconfined unconfined s0 s0 c0 c1023 pid comm atom exe usr share atom atom sig res nov dubbi kernel atom segfault 7f83ad0e1fff ip 00007f82b600f5db sp 00007fff7955c2c0 error vmwgfx dri 7f82b5bfa000 c8e000 nov dubbi systemd coredump process atom user dumped core 0x0000557b9a686904 atom 0x0000557b9a68686e atom 0x0000557b9a686cf4 atom 0x0000557b9a687367 atom 0x0000557b9a6964c8 atom 0x0000557b9a689886 atom 0x0000557b9aa3fb06 atom 0x0000557b9a932cea atom 0x0000557b9a908af0 atom 0x0000557b9a91ce89 atom 0x0000557b9a8e03c8 atom 0x0000557b9ad21f5e atom 0x0000557b9ad21db4 atom 0x0000557b9ad20cf6 atom 0x0000557b9ad1bb07 atom 0x0000557b9ad1a095 atom 0x0000557b9ad27d15 atom 0x0000557b99b24538 atom 0x0000557b99b3f130 atom 0x0000557b99b3f676 atom 0x0000557b99b3f873 atom 0x0000557b99b54b9f atom 0x0000557b99b404c2 atom 0x0000557b99b5b645 atom 0x0000557b9c885e18 atom 0x0000557b999cd969 atom 0x0000557b9adc8475 atom 0x0000557b999cbba1 atom 0x0000557b97fdd27b atom 0x0000557b97fdd02a start atom 0x0000557b99bc68a2 atom 0x0000557b99b40171 atom 0x0000557b99b5b645 atom 0x0000557b99b8f10f atom 0x0000557b99bcee17 atom 0x0000557b99bdba4a atom 0x0000557b99bd93e3 atom 0x0000557b99bcc8d2 atom 0x0000557b99b5b645 atom 0x0000557b99b82f77 atom 0x0000557b99b8f10f atom 0x0000557b99bcee17 atom 0x0000557b99bc68a2 atom 0x0000557b99bc6aa1 atom 0x0000557b99b7ec18 atom 0x0000557b99b7f132 atom 0x0000557b99b7ee34 atom 0x0000557b99bcee17 atom 0x0000557b99bc68a2 atom 0x0000557b99bc6aa1 atom 0x0000557b99b7ec18 atom 0x0000557b99b7f132 atom 0x0000557b99b7ee34 atom 0x0000557b99bcee17 atom 0x0000557b99bdba4a atom 0x0000557b99bd93e3 atom 0x0000557b99bcc8f0 atom 0x0000557b99b5b645 atom 0x0000557b99b8f10f atom 0x0000557b99bcee17 atom steps reproduce atom linux unspecified amount time reproduces time time occur versions',bug
'progress bar status bar 3rd party package installation','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io mind atom highly customizable number ways strongly prefer options filing issue https flight manual atom io atom sections basic customization tweak atom configuration styles keybindings https flight manual atom io atom sections atom packages install community package https flight manual atom io hacking atom atom api init script create package enhance existing package convinced options feature explain case filling issue template note atom team finite resources work feature requests interested feature follow submit rfc talk detail summary paragraph explanation feature add progress bar user package installed progress cases support expected outcome fed line html code don html5print beautifulsoup convert html code indent python thought plugin found atom beautify installed unable progress bar installed time left install raising feature',bug
'installing elm package fails e400','steps reproduce install fresh installation atom package manager search elm install package elm expected behavior install package actual behavior throws exception message repository inaccessible https www atom io api packages elm versions tarball reproduces versions atom electron chrome node additional information mac os mojave',bug
'uncaught error call function getposition missing remote object','enter steps reproduce open folder remotely mounted sshfs atom x64 electron os arch linux thrown atom core stack trace uncaught error call function getposition missing remote object usr lib electron4 resources electron asar renderer api remote js error call function getposition missing remote object throwrpcerror usr lib electron4 resources electron asar browser rpc server js usr lib electron4 resources electron asar browser rpc server js eventemitter ipcmain args usr lib electron4 resources electron asar browser rpc server js eventemitter emit events js webcontents anonymous usr lib electron4 resources electron asar browser api web contents js webcontents emit events js commands core packages aligner vhdl atom beautify atom django atom material syntax atom material ui autocomplete python busy signal django templates file icons highlight selected ide python intentions kite language docker language i3wm language vhdl linter linter ui default linter vhdl minimap minimap pigments pigments vhdl entity converter',bug
'part interface avoid confusion repeated question','guys problem https discuss atom io connecting github atom https discuss atom io connecting github atom commenter https www youtube watch hqrkevwbifw haven figured developer years avoid questions crop change interface github tab remotes repository dos remotes hosted gitgub make remotely helpful connect atom github absolutely part atom bottom remote button clickable bring kind explanation obvious put interface cli people atom ubuntu',bug
'created folder atom closes','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description description issue steps reproduce step create folder huge project step atom closes onâ end expected behavior expect happen actual behavior reproduces percentage time reproduce versions mac os catalina information copy pasting output atom version apm version command line include os version os running additional information additional information configuration data reproduce issue',bug
'atom blinks flashes application','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description https user images githubusercontent a45e2e00 fbec 11e9 9b40 f4f9129e3ceb png atom flashes coming back application background line numbers disappear white flashes screen steps reproduce atom open application atom return atom expected behavior flashing line numbers disappearing actual behavior flashes white line numbers disappear reproduces parts screen duplicate areas https user images githubusercontent fc00 11e9 9b577e4b8f04 png https user images githubusercontent 6539d800 fc00 11e9 8ee2 40912e562dab png versions atom beta0 electron chrome node atom electron chrome node ubuntu x64',bug
'installation failed atom','issues atom uninstalled reinstalled started installation failed error attached log squirrelsetup log https github atom atom files squirrelsetup log',bug
'uncaught error dlopen private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation','enter steps reproduce atom x64 electron os mac os thrown atom core stack trace uncaught error dlopen private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation b49221b5 fa64 4aa0 b3cf b695f1a3be5f atom app contents resources app asar unpacked node modules keyboard layout build release keyboard layout manager node image found electron asar js error dlopen private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation b49221b5 fa64 4aa0 b3cf b695f1a3be5f atom app contents resources app asar unpacked node modules keyboard layout build release keyboard layout manager node image found process module anonymous function dlopen electron asar js object module extensions node internal modules cjs loader js object module anonymous function node electron asar js module load internal modules cjs loader js trymoduleload internal modules cjs loader js function module load internal modules cjs loader js module require app asar static index js require internal modules cjs helpers js customrequire private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation b49221b5 fa64 4aa0 b3cf b695f1a3be5f atom app contents resources app static embedded keyboardlayoutmanager private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation b49221b5 fa64 4aa0 b3cf b695f1a3be5f atom app contents resources app static embedded manager private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation b49221b5 fa64 4aa0 b3cf b695f1a3be5f atom app contents resources app static embedded object getcurrentkeyboardlayout private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation b49221b5 fa64 4aa0 b3cf b695f1a3be5f atom app contents resources app static embedded keystrokeforkeyboardevent private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation b49221b5 fa64 4aa0 b3cf b695f1a3be5f atom app contents resources app static embedded keymapmanager keystrokeforkeyboardevent private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation b49221b5 fa64 4aa0 b3cf b695f1a3be5f atom app contents resources app static embedded keymapmanager handlekeyboardevent private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation b49221b5 fa64 4aa0 b3cf b695f1a3be5f atom app contents resources app static embedded windoweventhandler handledocumentkeyevent private var folders bw pv5vn1rdchd9585kr4dmc0000gn apptranslocation b49221b5 fa64 4aa0 b3cf b695f1a3be5f atom app contents resources app static embedded commands line ending selector show atom text editor editor focused encoding selector show atom text editor editor focused grammar selector show atom text editor editor focused application add project folder div tool panel tree view 2x application file ul list inline tab bar inset panel grammar selector show atom text editor editor core packages',bug
'uncaught error tunneling socket established connect etimedout','enter steps reproduce open atom attempt install minimap installer atom x64 electron os microsoft windows enterprise thrown atom core stack trace uncaught error tunneling socket established connect etimedout internal streams legacy js error tunneling socket established connect etimedout clientrequest onerror app asar node modules tunnel agent index js object oncewrapper events js clientrequest emit events js socket socketerrorlistener http client js socket emit events js emiterrornt internal streams js emiterrorandclosent internal streams js process tickcallback internal process tick js commands 2x core backspace input hidden input core packages file icons hyperclick indent detective ink julia client language julia language weave latex completions pdf view tool bar uber juno',bug
'line number decoration showing gutter','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description description issue steps reproduce open atom safe mode file expected behavior line number decoration edited lines opening green added yellow edited red deleted screenshot end git diff package https github atom atom tree master packages git diff actual behavior absolutely line number decoration screenshot checked setting find editor flight manual working decoration https github qkzk data colab raw master atom gutter decoration jpg reproduces time versions information copy pasting output atom version apm version command line include os version os running atom version atom electron chrome node apm version apm npm node x64 atom python git info operating manjaro linux kernel linux manjaro architecture x86 manjaro arch linux based distribution atom aur package packager nicola squartini build additional information colored line number decoration altrough atom day long time core feature screenshots confused core feature git diff pacakge screenshot https camo githubusercontent 9f2171d19869c987271d066087a8357fa80611b3 68747470733a2f2f662e636c6f75642e6769746875622e636f6d2f6173736574732f3637313337382f323234313531392f30343739316132342d396364362d313165332d396131322d3136346361626538316435382e706e67',bug
'atom start catalina notarization','taking quick atom noticed current macos download notarized notarization apple current malware scanning service information https developer apple documentation security notarizing app distribution ways end users skip check practice notarized directly notarized download md5 622281426390b6649dee88807b5a1434 passes current apple rules set bit stricter january build release process electron xcode simple workflows usual workflow xcrun altool username appleid password env pass asc provider teamid notarize app file downloads atom mac zip primary bundle id github atom xcrun altool username appleid password env pass asc provider teamid notarization info request guuid staple atom app',bug
'error opening file','big file opened atom failing 500mb trace prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description description issue steps reproduce step step onâ expected behavior expect happen actual behavior reproduces percentage time reproduce versions information copy pasting output atom version apm version command line include os version os running additional information additional information configuration data reproduce issue',bug
'uncaught error module usr share atom resources app asar unpacked node modules atom fuzzy','open file press ctrl atom x64 electron os ubuntu thrown atom core stack trace uncaught error module usr share atom resources app asar unpacked node modules atom fuzzy native build release fuzzy native node compiled node js version node module version version node js requires node module version compiling installing module instance npm rebuild npm install electron asar js error module usr share atom resources app asar unpacked node modules atom fuzzy native build release fuzzy native node compiled node js version node module version version node js requires node module version compiling installing module instance npm rebuild npm install process module anonymous function dlopen electron asar js object module extensions node internal modules cjs loader js object module anonymous function node electron asar js module load internal modules cjs loader js trymoduleload internal modules cjs loader js function module load internal modules cjs loader js module require app asar static index js require usr share atom resources app static embedded app asar node modules atom fuzzy native lib main js app asar node modules atom fuzzy native lib main js module module compile usr share atom resources app static embedded object js usr share atom resources app static embedded module load internal modules cjs loader js trymoduleload internal modules cjs loader js function module load internal modules cjs loader js module require app asar static index js require internal modules cjs helpers js customrequire usr share atom resources app static embedded nativefuzzy usr share atom resources app static embedded fuzzyfinderview subscriptions add atom config observe usr share atom resources app static embedded config observekeypath usr share atom resources app static embedded config observe usr share atom resources app static embedded fuzzyfinderview usr share atom resources app static embedded projectview usr share atom resources app static embedded object createprojectview usr share atom resources app static embedded htmlelement fuzzy finder toggle file finder usr share atom resources app static embedded commandregistry handlecommandevent usr share atom resources app static embedded keymapmanager dispatchcommandevent usr share atom resources app static embedded keymapmanager handlekeyboardevent usr share atom resources app static embedded windoweventhandler handledocumentkeyevent usr share atom resources app static embedded commands 2x editor newline input hidden input core move input hidden input intentions highlight input hidden input editor delete beginning word input hidden input editor line input hidden input core backspace input hidden input intentions highlight input hidden input core save input hidden input fuzzy finder toggle file finder input hidden input core packages atom language busy signal intentions language latex language matlab latex latex wordcount linter linter chktex linter gcc linter pycodestyle linter shellcheck linter spell linter spell latex linter ui default minimap minimap cursorline minimap find replace minimap linter pdf view todo show wordcount',bug
'uncaught typeerror read property null','enter steps reproduce jsx file eslintrc explosion happened saving submitting case helpful don repro scenario atom x64 electron os mac os thrown atom core stack trace uncaught typeerror read property text null applications atom app contents resources app static embedded typeerror read property text null treesitterlanguagemode tokenforposition applications atom app contents resources app static embedded texteditor tokenforbufferposition applications atom app contents resources app static embedded object linkatposition applications atom app contents resources app static embedded object linkundercursor applications atom app contents resources app static embedded object openlink applications atom app contents resources app static embedded htmlelement commanddisposable atom commands add applications atom app contents resources app static embedded commandregistry handlecommandevent applications atom app contents resources app static embedded keymapmanager dispatchcommandevent applications atom app contents resources app static embedded keymapmanager handlekeyboardevent applications atom app contents resources app static embedded windoweventhandler handledocumentkeyevent applications atom app contents resources app static embedded commands editor move end screen line input hidden input editor newline input hidden input core paste input hidden input editor move beginning line input hidden input intentions highlight input hidden input editor move end word input hidden input intentions highlight input hidden input editor move beginning word input hidden input 2x editor move end screen line input hidden input core move input hidden input core move input hidden input core save input hidden input window focus pane input hidden input editor move beginning line input hidden input 2x emacs kill line input hidden input core save input hidden input core packages advanced open file atom build yarn atom ide ui autocomplete python jedi build build cargo build npm apm busy busy signal clipboard emacs file icons fonts git blame git hydrogen undefined hyperclick ide rust intentions js hyperclick language babel language docker language erlang language glsl language gradle language groovy cursor position line diff linter linter eslint linter flake8 linter flow linter htmlhint linter rust linter scss lint linter shellcheck linter tidy linter ui default local history org mode pigments prettier atom python tools racer react ssh config tablr toggle gutter travis ci status',bug
'white line top atom app macos','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description electron app macos white top border widely discussed fixed electron community https github electron electron issues catalina steps reproduce border hidden fullscreen mode time img width ðº ðºñ src https user images githubusercontent bda42f00 f66e 11e9 8fb4 4590dc06822e png expected behavior white border additional information resolve issue https electronjs org docs api frameless window versions atom macos',bug
'difference ready usage timecop','timecop good opinion image https user images githubusercontent 8161d600 f650 11e9 8d34 64278529d014 png single nice texteditor capabilities starting app icon ui syntax highlighting loaded icons missing roughly seconds pass time spike wlan usage image https user images githubusercontent f651 11e9 9f5c 7344ddc61c8f png vertical line spacing corresponds 3s left edge spike approximately seconds clicking icon edge spike seconds ui guess delaying internet access ui syntax highlighting basic text editor running reduce perceived startup time atom substantially gap timecop measures perceived speed flags check',bug
'incredibly long shell window load time','prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description atom starting incredibly slowly timecop shell window load time taking 4000ms steps reproduce launch atom nap exercise finally open check timecop timings expected behavior load times 1000ms actual behavior load times 4000ms reproduces time versions atom version doesn idea apm running v1 os windows home os version processor intel core i7 7700hq ram 16gb additional information renamed atom restarts atom beta changed',bug
'atom interferes skype ubuntu','put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description problem atom skype ubuntu troublemaker posted issue skype https answers microsoft en skype forum sk acc sk settings sk linux skype founds devices atom editor open 6465d2a1 032d ac18 b374e4e81323 tm start skype atom editor open skype find speaker microphone camera device image https user images githubusercontent 28d96600 e4f4 11e9 9a1b a3217bd3e125 png start skype atom editor closed devices found image https user images githubusercontent e4f4 11e9 89a3 07114386d9d0 png open atom editor skype active devices remain continue skype steps reproduce start atom editor start skype check tools audio video setting expected behavior expect skype find devices actual behavior skype find defices reproduces versions ubuntu latest version atom additional information skype communicate remote developer sharing screen atom open confusing speaker microphone disabled chrome skype browser extension share single screen time making tiny person end glad found workaround open skype atom issue caused atom fix good people similar issue life screencast https user images githubusercontent 622ac980 e526 11e9 a077f9763b4a gif',bug
'previously automatically saved state dialog safe mode','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description laptop snappier desktop workplace homegrown scm files directory guys give ideas enable logging files clean opening directory constantly open atom directory alias doskey quickly safe mode atom safe pops dialog image https user images githubusercontent 3773d900 e02d 11e9 85dd ed4b07ff5879 png search issue found locked issue opening fresh bug https github atom atom issues locked found discuss topic https discuss atom io previous automatically saved project state detected time apm problem steps reproduce save file directory close atom open atom expected behavior opens directory actual behavior dialog choose open window state close atom window reproduces versions ws cbu1 2019x lap atom version atom electron chrome node ws cbu1 2019x lap apm version apm npm node x64 atom python git windows visual studio additional information ws cbu1 2019x lap apm package updates empty ws cbu1 2019x lap ws cbu1 2019x lap apm links users cbu1 atom dev packages links users cbu1 atom packages links',bug
'undo redo leaks memory','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description description issue editor longer periods time duration undoable actions build upwards 1gb memory related undo redo occurs dealing markdown files community package affects autocomplete related syntax highlighting markdown files killing atom helper kill window process restarting process fixes memory leak summary list packages enabled summary atom beautify auto detect indentation autocomplete paths autocomplete racer build cargo busy signal color picker docblockr editorconfig file icons git intentions language babel language batch language elixir language erlang language haskell language kotlin language livescript language lua language ocaml language pegjs language pug language rust language scala language stylus language vue language webassembly language x86 assembly linter linter eslint linter shellcheck linter tslint linter ui default minimap minimap cursorline minimap git diff minimap linter project manager sort lines sync settings affect markdown disabled worst offenders prior version iirc verified safe mode symptom persisted steps reproduce open file text file make thousands edits optionally saving close file takes long quick repro haven repro safe mode recently don feel spending day safe mode waiting build expected behavior expect happen memory usage remain reasonable actual behavior memory usage grows 500mb 1gb range doesn release close reproduces percentage time reproduce time literally keeping activity monitor periodically kill reclaim memory leaked versions information copy pasting output atom version apm version command line include os version os running atom version atom electron chrome node apm version apm npm node x64 atom python git reproduced safe mode haven os macos high sierra bit additional information additional information configuration data reproduce issue recently suffering os crashes performance issues due chromium related time debug turned oom crashes atom oom kernel panics basic symptom separate opening window freezes machine time browser window open startup time absolutely atrocious minute range limited set plugins listed feel limited relevance bug listed',bug
'atom starts infinite copies fork bomb','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description restarted atom today upgraded started create infinite copies stacked top point computer unusable restart computer atom thing finally ssh computer remove atom package couldn start experiment bit starting clear window state safe fork bomb behavior finally moved atom dir atom backup atom start successfully copied packages dir back atom started fresh copy backup dir case helpful reproduce bug steps reproduce upgrade atom start atom ready killall atom times expected behavior atom fork bomb actual behavior atom fork bombs reproduces versions information copy pasting output atom version apm version command line include os version os running atom version atom electron chrome node apm version apm npm node x64 atom python git lsb release lsb version core 20160110ubuntu0 amd64 core 20160110ubuntu0 noarch printing 20160110ubuntu0 amd64 printing 20160110ubuntu0 noarch security 20160110ubuntu0 amd64 security 20160110ubuntu0 noarch distributor id ubuntu description ubuntu lts release codename xenial additional information additional information configuration data reproduce issue',bug
'atom eats ram releasing minutes','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description noticed cases steps reproduce atom lot ram makes processes crashing couple minutes ram freed back normal steps reproduce open editor add file time practical atom package working allowing restore saved tabs session files loaded add file greater 10mb practical performance profile problem expected behavior atom loads file minutes normal ram equivalent loaded file size actual behavior atom takes lot time load minutes fills progressively ram causing processes crash hang time sudden stabilize reproduces everytime steps reproduce applied versions atom electron chrome node os windows family edition premium bits relevant specs 8gb ram ddr3 memory intel pentium g2020 cpu additional information syntactical coloration reason lack performance don trigger sudden filling ram eventually provide profiling case',bug
'error installing godot code support','prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description install package lang gdscript error message tree sitter gdscript install tmp apm install dir wyjp48 qkzu node modules lang gdscript node modules tree sitter gdscript prebuild install node gyp rebuild prebuild install warn install prebuilt binaries found target electron arch x64 libc platform linux aborted core dumped aborted core dumped gyp call node require nan returned exit status binding gyp load binding gyp gyp err configure error gyp err stack error gyp failed exit code gyp err stack childprocess oncpexit usr share atom resources app apm node modules npm node modules node gyp lib configure js gyp err stack childprocess emit events js gyp err stack process childprocess handle onexit internal child process js gyp err linux generic gyp err command usr share atom resources app apm bin node usr share atom resources app apm node modules npm node modules node gyp bin node gyp js rebuild gyp err cwd tmp apm install dir wyjp48 qkzu node modules lang gdscript node modules tree sitter gdscript gyp err node v10 gyp err node gyp v3 gyp err aborted core dumped npm warn enoent enoent file directory open tmp apm install dir wyjp48 qkzu package json npm warn apm install dir wyjp48 qkzu description npm warn apm install dir wyjp48 qkzu repository field npm warn apm install dir wyjp48 qkzu readme data npm warn apm install dir wyjp48 qkzu license field npm err code elifecycle npm err errno npm err tree sitter gdscript install prebuild install node gyp rebuild npm err exit status npm err npm err failed tree sitter gdscript install script npm err problem npm additional logging output npm err complete log run found npm err home user atom apm logs 25t16 655z debug log steps reproduce clicked install lang gdscript extension expected behavior sucessful install expect happen actual behavior error installing',bug
'issue keyboard macros','icue software create keyboard macros related working latex atom issue macro prnt screen key produces begin itemize item end itemize macro works fine programming atom output macro random gif shows issue press macro key works times atom issue https user images githubusercontent 25f15600 ba1a 11e9 905d 579e618717c1 gif',bug
'vietnamese language display error specific chars','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description vietnamese chars display issues font support vietnamese steps reproduce open atom file type paste áº type áº ãª compare img width screen shot src https user images githubusercontent 2f3c7b00 a088 11e9 8ce6 089d3cea1685 png expected behavior show actual behavior text displayed font errors reproduces versions atom electron chrome node additional information',bug
'settings install page fails open','read atom code conduct filing issue expected comply including treating respect https github atom github blob master code conduct md question support atom message board place support https discuss atom io prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description install work fresh install wsl ubuntu vcxsrv lxde steps reproduce install atom wsl ubuntu vcxsrv lxde environment expect happen navigate install page settings navigate install page settings error thrown percentage time reproduce time versions atom x64 electron os ubuntu thrown atom core additional information error run wsl windows serving linux ubuntu vcxsrv portable version run lxde fresh install atom settings install expected package install page appears actual error flashes install page navigated stack trace uncaught typeerror undefined function opt atom resources app node modules settings view lib install panel js typeerror undefined function installpanel addpackageviews opt atom resources app node modules settings view lib install panel js opt atom resources app node modules settings view lib install panel js opt atom resources app node modules settings view lib atom io client js atomioclient module exports atomioclient fetchfromcache opt atom resources app node modules settings view lib atom io client js atomioclient module exports atomioclient featuredpackages opt atom resources app node modules settings view lib atom io client js installpanel loadfeaturedpackages opt atom resources app node modules settings view lib install panel js installpanel opt atom resources app node modules settings view lib install panel js opt atom resources app node modules settings view lib settings view js settingsview getorcreatepanel opt atom resources app node modules settings view lib settings view js settingsview showpanel opt atom resources app node modules settings view lib settings view js htmldivelement clickhandler opt atom resources app node modules settings view lib settings view js commands install settings menu core packages',bug
'create issue working err insecure response','prerequisites put brackets line reproduced problem safe mode https flight manual atom io hacking atom sections debugging safe mode applicable steps debugging guide https flight manual atom io hacking atom sections debugging checked faqs message board common solutions https discuss atom io faq checked issue isn filed https github issues utf8 âœ 3aissue user 3aatom checked atom package functionality https atom io packages description create issue atom atom button work steps reproduce produce error atom tree view 1a create file comma 1b drag tree view folder dialog opens create issue atom atom browser window opened console ctrl shift shows errors post https gd create php simple net err insecure response uncaught promise typeerror error processing argument index conversion failure null users sternlab appdata local atom app resources app static embedded anonymous reproduces versions atom electron chrome node windows',bug
