"Id","Title","Body","Label"
"331","Uncaught TypeError: this.grammar.onDidUpdate is not a function","*Edit by @rsese to add repro steps via https://github.com/atom/atom/issues/18133#issuecomment-437346066:

> 1. View Style Guide, access from menu or shortcut CTRL+SHIFT+G.
> 2. Leaving Style Guide open, close Atom.
> 3. Restart Atom, error raised as below.

If you close the style guide before restarting Atom, there's no error.

Reproduced with 1.34.0-nightly10 on macOS 10.12.6.

---

[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.31.0 x64
**Electron**: 2.0.7
**OS**: Microsoft Windows 10 Home
**Thrown From**: Atom Core


### Stack Trace

Uncaught TypeError: this.grammar.onDidUpdate is not a function

```
At C:\Users\will\AppData\Local\atom\app-1.31.0\resources\app\src\text-mate-language-mode.js:41

TypeError: this.grammar.onDidUpdate is not a function
    at new TextMateLanguageMode (~/AppData/Local/atom/app-1.31.0/resources/app/src/text-mate-language-mode.js:41:45)
    at GrammarRegistry.languageModeForGrammarAndBuffer (~/AppData/Local/atom/app-1.31.0/resources/app/src/grammar-registry.js:173:20)
    at GrammarRegistry.assignLanguageMode (~/AppData/Local/atom/app-1.31.0/resources/app/src/grammar-registry.js:138:41)
    at new CodeBlock (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/lib/code-block.js:13:25)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:17:31)
    at addChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:39:30)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:29:27)
    at addChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:39:30)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:29:27)
    at updateChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/patch.js:109:40)
    at patch (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/patch.js:15:15)
    at updateSync (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/component-helpers.js:108:26)
    at ~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/component-helpers.js:72:13
    at DefaultScheduler.performUpdates (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/default-scheduler.js:48:40)
```

### Commands

```
```

### Non-Core Packages

```
advanced-open-file 0.16.8 
atom-beautify 0.33.2 
autocomplete-python 1.10.12 
busy-signal 1.4.3 
city-lights-syntax 1.1.8 
city-lights-ui 1.5.3 
emmet 2.4.3 
file-icons 2.1.25 
fonts 3.1.0 
Hydrogen 2.6.0 
intentions 1.1.5 
linter 2.2.0 
linter-flake8 2.3.0 
linter-ui-default 1.7.1 
merge-conflicts 1.4.5 
minimap 4.29.9 
pigments 0.40.2 
platformio-ide-terminal 2.8.4 
python-autopep8 0.1.3 
script 3.18.1 
```

","i ⬇�?"
"332","Uncaught TypeError: this.grammar.onDidUpdate is not a function","*Edit by @rsese to add repro steps via https://github.com/atom/atom/issues/18133#issuecomment-437346066:

> 1. View Style Guide, access from menu or shortcut CTRL+SHIFT+G.
> 2. Leaving Style Guide open, close Atom.
> 3. Restart Atom, error raised as below.

If you close the style guide before restarting Atom, there's no error.

Reproduced with 1.34.0-nightly10 on macOS 10.12.6.

---

[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.31.0 x64
**Electron**: 2.0.7
**OS**: Microsoft Windows 10 Home
**Thrown From**: Atom Core


### Stack Trace

Uncaught TypeError: this.grammar.onDidUpdate is not a function

```
At C:\Users\will\AppData\Local\atom\app-1.31.0\resources\app\src\text-mate-language-mode.js:41

TypeError: this.grammar.onDidUpdate is not a function
    at new TextMateLanguageMode (~/AppData/Local/atom/app-1.31.0/resources/app/src/text-mate-language-mode.js:41:45)
    at GrammarRegistry.languageModeForGrammarAndBuffer (~/AppData/Local/atom/app-1.31.0/resources/app/src/grammar-registry.js:173:20)
    at GrammarRegistry.assignLanguageMode (~/AppData/Local/atom/app-1.31.0/resources/app/src/grammar-registry.js:138:41)
    at new CodeBlock (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/lib/code-block.js:13:25)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:17:31)
    at addChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:39:30)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:29:27)
    at addChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:39:30)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:29:27)
    at updateChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/patch.js:109:40)
    at patch (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/patch.js:15:15)
    at updateSync (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/component-helpers.js:108:26)
    at ~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/component-helpers.js:72:13
    at DefaultScheduler.performUpdates (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/default-scheduler.js:48:40)
```

### Commands

```
```

### Non-Core Packages

```
advanced-open-file 0.16.8 
atom-beautify 0.33.2 
autocomplete-python 1.10.12 
busy-signal 1.4.3 
city-lights-syntax 1.1.8 
city-lights-ui 1.5.3 
emmet 2.4.3 
file-icons 2.1.25 
fonts 3.1.0 
Hydrogen 2.6.0 
intentions 1.1.5 
linter 2.2.0 
linter-flake8 2.3.0 
linter-ui-default 1.7.1 
merge-conflicts 1.4.5 
minimap 4.29.9 
pigments 0.40.2 
platformio-ide-terminal 2.8.4 
python-autopep8 0.1.3 
script 3.18.1 
```

","triaged"
"333","Uncaught TypeError: this.grammar.onDidUpdate is not a function","*Edit by @rsese to add repro steps via https://github.com/atom/atom/issues/18133#issuecomment-437346066:

> 1. View Style Guide, access from menu or shortcut CTRL+SHIFT+G.
> 2. Leaving Style Guide open, close Atom.
> 3. Restart Atom, error raised as below.

If you close the style guide before restarting Atom, there's no error.

Reproduced with 1.34.0-nightly10 on macOS 10.12.6.

---

[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.31.0 x64
**Electron**: 2.0.7
**OS**: Microsoft Windows 10 Home
**Thrown From**: Atom Core


### Stack Trace

Uncaught TypeError: this.grammar.onDidUpdate is not a function

```
At C:\Users\will\AppData\Local\atom\app-1.31.0\resources\app\src\text-mate-language-mode.js:41

TypeError: this.grammar.onDidUpdate is not a function
    at new TextMateLanguageMode (~/AppData/Local/atom/app-1.31.0/resources/app/src/text-mate-language-mode.js:41:45)
    at GrammarRegistry.languageModeForGrammarAndBuffer (~/AppData/Local/atom/app-1.31.0/resources/app/src/grammar-registry.js:173:20)
    at GrammarRegistry.assignLanguageMode (~/AppData/Local/atom/app-1.31.0/resources/app/src/grammar-registry.js:138:41)
    at new CodeBlock (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/lib/code-block.js:13:25)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:17:31)
    at addChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:39:30)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:29:27)
    at addChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:39:30)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:29:27)
    at updateChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/patch.js:109:40)
    at patch (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/patch.js:15:15)
    at updateSync (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/component-helpers.js:108:26)
    at ~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/component-helpers.js:72:13
    at DefaultScheduler.performUpdates (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/default-scheduler.js:48:40)
```

### Commands

```
```

### Non-Core Packages

```
advanced-open-file 0.16.8 
atom-beautify 0.33.2 
autocomplete-python 1.10.12 
busy-signal 1.4.3 
city-lights-syntax 1.1.8 
city-lights-ui 1.5.3 
emmet 2.4.3 
file-icons 2.1.25 
fonts 3.1.0 
Hydrogen 2.6.0 
intentions 1.1.5 
linter 2.2.0 
linter-flake8 2.3.0 
linter-ui-default 1.7.1 
merge-conflicts 1.4.5 
minimap 4.29.9 
pigments 0.40.2 
platformio-ide-terminal 2.8.4 
python-autopep8 0.1.3 
script 3.18.1 
```

","uncaught-exception"
"334","Uncaught TypeError: this.grammar.onDidUpdate is not a function","*Edit by @rsese to add repro steps via https://github.com/atom/atom/issues/18133#issuecomment-437346066:

> 1. View Style Guide, access from menu or shortcut CTRL+SHIFT+G.
> 2. Leaving Style Guide open, close Atom.
> 3. Restart Atom, error raised as below.

If you close the style guide before restarting Atom, there's no error.

Reproduced with 1.34.0-nightly10 on macOS 10.12.6.

---

[Enter steps to reproduce:]

1. ...
2. ...

**Atom**: 1.31.0 x64
**Electron**: 2.0.7
**OS**: Microsoft Windows 10 Home
**Thrown From**: Atom Core


### Stack Trace

Uncaught TypeError: this.grammar.onDidUpdate is not a function

```
At C:\Users\will\AppData\Local\atom\app-1.31.0\resources\app\src\text-mate-language-mode.js:41

TypeError: this.grammar.onDidUpdate is not a function
    at new TextMateLanguageMode (~/AppData/Local/atom/app-1.31.0/resources/app/src/text-mate-language-mode.js:41:45)
    at GrammarRegistry.languageModeForGrammarAndBuffer (~/AppData/Local/atom/app-1.31.0/resources/app/src/grammar-registry.js:173:20)
    at GrammarRegistry.assignLanguageMode (~/AppData/Local/atom/app-1.31.0/resources/app/src/grammar-registry.js:138:41)
    at new CodeBlock (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/lib/code-block.js:13:25)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:17:31)
    at addChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:39:30)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:29:27)
    at addChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:39:30)
    at render (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/render.js:29:27)
    at updateChildren (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/patch.js:109:40)
    at patch (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/patch.js:15:15)
    at updateSync (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/component-helpers.js:108:26)
    at ~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/component-helpers.js:72:13
    at DefaultScheduler.performUpdates (~/AppData/Local/atom/app-1.31.0/resources/app/node_modules/styleguide/node_modules/etch/lib/default-scheduler.js:48:40)
```

### Commands

```
```

### Non-Core Packages

```
advanced-open-file 0.16.8 
atom-beautify 0.33.2 
autocomplete-python 1.10.12 
busy-signal 1.4.3 
city-lights-syntax 1.1.8 
city-lights-ui 1.5.3 
emmet 2.4.3 
file-icons 2.1.25 
fonts 3.1.0 
Hydrogen 2.6.0 
intentions 1.1.5 
linter 2.2.0 
linter-flake8 2.3.0 
linter-ui-default 1.7.1 
merge-conflicts 1.4.5 
minimap 4.29.9 
pigments 0.40.2 
platformio-ide-terminal 2.8.4 
python-autopep8 0.1.3 
script 3.18.1 
```

","v ⬇�?"
"335","WSL Ubuntu aliases stop working after update to 1.31","### Prerequisites

* [ ] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode
    * Followed all applicable steps in the debugging guide: https://flight-manual.atom.io/hacking-atom/sections/debugging/
    * Checked the FAQs on the message board for common solutions: https://discuss.atom.io/c/faq
    * Checked that your issue isn't already filed: https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom
    * Checked that there is not already an Atom package that provides the described functionality: https://atom.io/packages

### Description

My aliases to open Atom in Ubuntu Windows Subsystem for Linux stop working after updating from 1.30 to 1.31. Using commands like ""atom ."" instead give me the following error:

```
net.js:200
    this._handle.open(options.fd);
                 ^

Error: EINVAL: invalid argument, uv_pipe_open
    at new Socket (net.js:200:18)
    at createWritableStdioStream (internal/process/stdio.js:164:16)
    at process.getStdout [as stdout] (internal/process/stdio.js:14:14)
    at console.js:246:38
    at NativeModule.compile (bootstrap_node.js:596:7)
    at Function.NativeModule.require (bootstrap_node.js:541:18)
    at setupGlobalConsole (bootstrap_node.js:310:41)
    at startup (bootstrap_node.js:70:7)
    at bootstrap_node.js:608:3
```


my alias for opening atom in WSL Ubuntu is: `alias atom='/mnt/c/Windows/System32/cmd.exe /c ""atom""'`. 

### Steps to Reproduce

Updating to 1.31 produces this issue. Rolling back to 1.30 resolves this until atom updates to 1.31.

### Versions

Atom    : 1.31.0
Electron: 2.0.7
Chrome  : 61.0.3163.100
Node    : 8.9.3

I'm running Windows 10.","d ⬆�?"
"336","WSL Ubuntu aliases stop working after update to 1.31","### Prerequisites

* [ ] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode
    * Followed all applicable steps in the debugging guide: https://flight-manual.atom.io/hacking-atom/sections/debugging/
    * Checked the FAQs on the message board for common solutions: https://discuss.atom.io/c/faq
    * Checked that your issue isn't already filed: https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom
    * Checked that there is not already an Atom package that provides the described functionality: https://atom.io/packages

### Description

My aliases to open Atom in Ubuntu Windows Subsystem for Linux stop working after updating from 1.30 to 1.31. Using commands like ""atom ."" instead give me the following error:

```
net.js:200
    this._handle.open(options.fd);
                 ^

Error: EINVAL: invalid argument, uv_pipe_open
    at new Socket (net.js:200:18)
    at createWritableStdioStream (internal/process/stdio.js:164:16)
    at process.getStdout [as stdout] (internal/process/stdio.js:14:14)
    at console.js:246:38
    at NativeModule.compile (bootstrap_node.js:596:7)
    at Function.NativeModule.require (bootstrap_node.js:541:18)
    at setupGlobalConsole (bootstrap_node.js:310:41)
    at startup (bootstrap_node.js:70:7)
    at bootstrap_node.js:608:3
```


my alias for opening atom in WSL Ubuntu is: `alias atom='/mnt/c/Windows/System32/cmd.exe /c ""atom""'`. 

### Steps to Reproduce

Updating to 1.31 produces this issue. Rolling back to 1.30 resolves this until atom updates to 1.31.

### Versions

Atom    : 1.31.0
Electron: 2.0.7
Chrome  : 61.0.3163.100
Node    : 8.9.3

I'm running Windows 10.","i ⬇�?"
"337","WSL Ubuntu aliases stop working after update to 1.31","### Prerequisites

* [ ] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode
    * Followed all applicable steps in the debugging guide: https://flight-manual.atom.io/hacking-atom/sections/debugging/
    * Checked the FAQs on the message board for common solutions: https://discuss.atom.io/c/faq
    * Checked that your issue isn't already filed: https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom
    * Checked that there is not already an Atom package that provides the described functionality: https://atom.io/packages

### Description

My aliases to open Atom in Ubuntu Windows Subsystem for Linux stop working after updating from 1.30 to 1.31. Using commands like ""atom ."" instead give me the following error:

```
net.js:200
    this._handle.open(options.fd);
                 ^

Error: EINVAL: invalid argument, uv_pipe_open
    at new Socket (net.js:200:18)
    at createWritableStdioStream (internal/process/stdio.js:164:16)
    at process.getStdout [as stdout] (internal/process/stdio.js:14:14)
    at console.js:246:38
    at NativeModule.compile (bootstrap_node.js:596:7)
    at Function.NativeModule.require (bootstrap_node.js:541:18)
    at setupGlobalConsole (bootstrap_node.js:310:41)
    at startup (bootstrap_node.js:70:7)
    at bootstrap_node.js:608:3
```


my alias for opening atom in WSL Ubuntu is: `alias atom='/mnt/c/Windows/System32/cmd.exe /c ""atom""'`. 

### Steps to Reproduce

Updating to 1.31 produces this issue. Rolling back to 1.30 resolves this until atom updates to 1.31.

### Versions

Atom    : 1.31.0
Electron: 2.0.7
Chrome  : 61.0.3163.100
Node    : 8.9.3

I'm running Windows 10.","triaged"
"338","WSL Ubuntu aliases stop working after update to 1.31","### Prerequisites

* [ ] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode
    * Followed all applicable steps in the debugging guide: https://flight-manual.atom.io/hacking-atom/sections/debugging/
    * Checked the FAQs on the message board for common solutions: https://discuss.atom.io/c/faq
    * Checked that your issue isn't already filed: https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom
    * Checked that there is not already an Atom package that provides the described functionality: https://atom.io/packages

### Description

My aliases to open Atom in Ubuntu Windows Subsystem for Linux stop working after updating from 1.30 to 1.31. Using commands like ""atom ."" instead give me the following error:

```
net.js:200
    this._handle.open(options.fd);
                 ^

Error: EINVAL: invalid argument, uv_pipe_open
    at new Socket (net.js:200:18)
    at createWritableStdioStream (internal/process/stdio.js:164:16)
    at process.getStdout [as stdout] (internal/process/stdio.js:14:14)
    at console.js:246:38
    at NativeModule.compile (bootstrap_node.js:596:7)
    at Function.NativeModule.require (bootstrap_node.js:541:18)
    at setupGlobalConsole (bootstrap_node.js:310:41)
    at startup (bootstrap_node.js:70:7)
    at bootstrap_node.js:608:3
```


my alias for opening atom in WSL Ubuntu is: `alias atom='/mnt/c/Windows/System32/cmd.exe /c ""atom""'`. 

### Steps to Reproduce

Updating to 1.31 produces this issue. Rolling back to 1.30 resolves this until atom updates to 1.31.

### Versions

Atom    : 1.31.0
Electron: 2.0.7
Chrome  : 61.0.3163.100
Node    : 8.9.3

I'm running Windows 10.","v ⬇�?"
"339","Display issues using Mojave through Parallels VM","

### Prerequisites

* [instructions for starting in safe mode do not work. No such command ] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode
    * Followed all applicable steps in the debugging guide: https://flight-manual.atom.io/hacking-atom/sections/debugging/
    * Checked the FAQs on the message board for common solutions: https://discuss.atom.io/c/faq
    * Checked that your issue isn't already filed: https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom
    * Checked that there is not already an Atom package that provides the described functionality: https://atom.io/packages

### Description

Running macOS Mojave 10.14 through Parallels VM. (both Parallels 13 and 14)

### Steps to Reproduce

1. Download and install free trial of Parallels 14. 
2. Download Mojave from App store
3. Create new Parallels VM using Mojave install file
4. Download and install Atom
5. Open Atom

**Expected behavior:** Expected to be able to view welcome screen, open and view preferences, create and edit new documents

**Actual behavior:** Completely blank screen. Some of the contents of the welcome screen will appear as you move the mouse across the app window. But those areas disappear as soon as the mouse moves out of range.

**Reproduces how often:** 100% of the time. I have never been able to get it to display correctly.

### Version is current one available from the site: https://atom.io/ and the version number cannot be displayed due to this issue.

You can get this information from copy and pasting the output of `atom --version` and `apm --version` from the command line. (as mentioned previously, this does not work. command not found)

### Additional Information

Any additional information, configuration or data that might be necessary to reproduce the issue.
",""
"340","Change indicator overlaps tab text when using ""Minimum"" tab sizing","_From @thomasjo on April 11, 2017 16:58_

### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: http://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode
    * Followed all applicable steps in the debugging guide: http://flight-manual.atom.io/hacking-atom/sections/debugging/
    * Checked the FAQs on the message board for common solutions: https://discuss.atom.io/c/faq
    * Checked that your issue isn't already filed: https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom
    * Checked that there is not already an Atom package that provides the described functionality: https://atom.io/packages

### Description

When enabling the _Minimum_ tab sizing functionality, the pending change indicator overlaps the tab text. See screenshot below.

![image](https://cloud.githubusercontent.com/assets/3622/24920612/28992a6a-1ee8-11e7-9d2b-e1fb4299791e.png)


### Steps to Reproduce

1. Set _Tab Sizing_ to _Minimum_
2. Open any file.
3. Make a change to the file, but do not save.

**Expected behavior:** Seeing the full text/title of tabs with the unsaved changes.

**Actual behavior:** The pending change indicator should not overlap the tab text.

**Reproduces how often:** 100% of the time.

### Versions

```
Atom    : 1.17.0-dev-99273a9d7
Electron: 1.6.5
Chrome  : 56.0.2924.87
Node    : 7.4.0
```

macOS 10.12.4.

### Additional Information

This issue is also present in [atom/one-light-ui](https://github.com/atom/one-light-ui).


_Copied from original issue: atom/one-dark-ui#200_","packages/one-dark-ui"
"341","Change indicator overlaps tab text when using ""Minimum"" tab sizing","_From @thomasjo on April 11, 2017 16:58_

### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: http://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode
    * Followed all applicable steps in the debugging guide: http://flight-manual.atom.io/hacking-atom/sections/debugging/
    * Checked the FAQs on the message board for common solutions: https://discuss.atom.io/c/faq
    * Checked that your issue isn't already filed: https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom
    * Checked that there is not already an Atom package that provides the described functionality: https://atom.io/packages

### Description

When enabling the _Minimum_ tab sizing functionality, the pending change indicator overlaps the tab text. See screenshot below.

![image](https://cloud.githubusercontent.com/assets/3622/24920612/28992a6a-1ee8-11e7-9d2b-e1fb4299791e.png)


### Steps to Reproduce

1. Set _Tab Sizing_ to _Minimum_
2. Open any file.
3. Make a change to the file, but do not save.

**Expected behavior:** Seeing the full text/title of tabs with the unsaved changes.

**Actual behavior:** The pending change indicator should not overlap the tab text.

**Reproduces how often:** 100% of the time.

### Versions

```
Atom    : 1.17.0-dev-99273a9d7
Electron: 1.6.5
Chrome  : 56.0.2924.87
Node    : 7.4.0
```

macOS 10.12.4.

### Additional Information

This issue is also present in [atom/one-light-ui](https://github.com/atom/one-light-ui).


_Copied from original issue: atom/one-dark-ui#200_","regression"
"342","Change indicator overlaps tab text when using ""Minimum"" tab sizing","_From @thomasjo on April 11, 2017 16:58_

### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: http://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode
    * Followed all applicable steps in the debugging guide: http://flight-manual.atom.io/hacking-atom/sections/debugging/
    * Checked the FAQs on the message board for common solutions: https://discuss.atom.io/c/faq
    * Checked that your issue isn't already filed: https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom
    * Checked that there is not already an Atom package that provides the described functionality: https://atom.io/packages

### Description

When enabling the _Minimum_ tab sizing functionality, the pending change indicator overlaps the tab text. See screenshot below.

![image](https://cloud.githubusercontent.com/assets/3622/24920612/28992a6a-1ee8-11e7-9d2b-e1fb4299791e.png)


### Steps to Reproduce

1. Set _Tab Sizing_ to _Minimum_
2. Open any file.
3. Make a change to the file, but do not save.

**Expected behavior:** Seeing the full text/title of tabs with the unsaved changes.

**Actual behavior:** The pending change indicator should not overlap the tab text.

**Reproduces how often:** 100% of the time.

### Versions

```
Atom    : 1.17.0-dev-99273a9d7
Electron: 1.6.5
Chrome  : 56.0.2924.87
Node    : 7.4.0
```

macOS 10.12.4.

### Additional Information

This issue is also present in [atom/one-light-ui](https://github.com/atom/one-light-ui).


_Copied from original issue: atom/one-dark-ui#200_","ui"
"343","Atom SIGBUS crash on CentOS","### Prerequisites

* [ X ] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode
    * Followed all applicable steps in the debugging guide: https://flight-manual.atom.io/hacking-atom/sections/debugging/
    * Checked the FAQs on the message board for common solutions: https://discuss.atom.io/c/faq
    * Checked that your issue isn't already filed: https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom
    * Checked that there is not already an Atom package that provides the described functionality: https://atom.io/packages

### Description

I'm encountering ongoing crashes of Atom in my CentOS 7.5.1804 environment.  Atom will run for some time, then bring up the ""close/reload/keep it open"" dialog box. Happens fairly frequently, maybe every 5-10 minutes.

Continues to happen in safe mode, after blowing away the .atom directory, after uninstalling and reinstalling atom. Has happened across a number of Atom versions, current version in use being 1.29.0.

Here's the message in the system logs:
   localhost abrt-hook-ccpp: Process 3116 (atom) of user 501 killed by SIGBUS - dumping core

On the surface, this has some similarities to https://github.com/atom/atom/issues/10271, an issue that seems to be dormat and unresolved. In my case, this happens when files on a VMware Fusion shared folder are open.

### Steps to Reproduce


**Expected behavior:** 

Atom should not randomly crash.

**Actual behavior:** 

As described above, randomly crashes.

**Reproduces how often:** 

Every 5-10 minutes.

### Versions

CentOS 7.5.1804 
Atom 1.29.0.

### Additional Information

Happening in a VMware Fusion VM.
",""
"344","Atom opens/reopens windows in bizarre locations","### Prerequisites

* [X] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode
    * Followed all applicable steps in the debugging guide: https://flight-manual.atom.io/hacking-atom/sections/debugging/
    * Checked the FAQs on the message board for common solutions: https://discuss.atom.io/c/faq
    * Checked that your issue isn't already filed: https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom
    * Checked that there is not already an Atom package that provides the described functionality: https://atom.io/packages

### Description

When running with multiple displays, Atom makes some very strange choices about where to place new windows.

This is most pronounced when reloading an existing window with ⌥⌘I ⌘R, which typically re-opens the window on display 0, regardless of where it was before.

It seems to vaguely seek out another place where there's an Atom window—in some cases, switching Mission Control Spaces to do so. It's hard to underscore how irritating this is.

### Steps to Reproduce

*Space switching:*
1. Have multiple Spaces
2. Open an Atom window in one space
3. Create or move to another space
4. Open Terminal
5. Run `atom .`
6. Behold! You have been transported back to the space you were trying to escape, a metaphor for the inescapability of oppression in a world of pervasive capitalism.

*Reloading a window:*
1. Have multiple displays
2. Put Atom on a secondary display
2. Open the dev console (⌥⌘I) 
3. Reload window with ⌘R
4. Where is it? Where's the window? *it's a bloody mystery*

**Expected behavior:** Atom should (re)open windows on the same display and Space that the last key window occupied.

When opening a new window, you can defend the behavior of opening on the same Space as an existing Atom window, provided the Space is visible. Switching Spaces seems always wrong, and is massively disorienting to boot.

**Actual behavior:** We seem to pick the Space / display with an active Atom window, switching to it if necessary. But sometimes we don't.

**Reproduces how often:** *So* often.

### Versions
macOS High Sierra
Atom    : 1.30.0-dev-a41a345de
Electron: 2.0.4
Chrome  : 61.0.3163.100
Node    : 8.9.3

### Additional Information

I suspect we may need to kick this over to Electron; or, it might be inescapable garbage from macOS. Anyway, since we're talking papercuts, I wanted to capture this one.","d ⬆�?"
