"Id","Title","Body","Label"
"53","Uncaught Error: The module '/usr/share/atom/resources/app.asar.unpacked/node_modules/@atom/fuzzy-...","1. Have open a file.
2. Press CTRL+T

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Ubuntu 18.04.3
**Thrown From**: Atom Core


### Stack Trace

Uncaught Error: The module '/usr/share/atom/resources/app.asar.unpacked/node_modules/@atom/fuzzy-native/build/Release/fuzzy-native.node'
was compiled against a different Node.js version using
NODE_MODULE_VERSION 69. This version of Node.js requires
NODE_MODULE_VERSION 64. Please try re-compiling or re-installing
the module (for instance, using `npm rebuild` or `npm install`).

```
At ELECTRON_ASAR.js:166

Error: The module '/usr/share/atom/resources/app.asar.unpacked/node_modules/@atom/fuzzy-native/build/Release/fuzzy-native.node'
was compiled against a different Node.js version using
NODE_MODULE_VERSION 69. This version of Node.js requires
NODE_MODULE_VERSION 64. Please try re-compiling or re-installing
the module (for instance, using `npm rebuild` or `npm install`).
    at process.module.(anonymous function) [as dlopen] (ELECTRON_ASAR.js:166:20)
    at Object.Module._extensions..node (internal/modules/cjs/loader.js:740:18)
    at Object.module.(anonymous function) [as .node] (ELECTRON_ASAR.js:180:18)
    at Module.load (internal/modules/cjs/loader.js:620:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:559:12)
    at Function.Module._load (internal/modules/cjs/loader.js:551:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (/usr/share/atom/resources/app/static/<embedded>:11:146745)
    at /app.asar/node_modules/@atom/fuzzy-native/lib/main.js:1:173)
    at /app.asar/node_modules/@atom/fuzzy-native/lib/main.js:3:3)
    at Module.get_Module._compile (/usr/share/atom/resources/app/static/<embedded>:11:147429)
    at Object.value [as .js] (/usr/share/atom/resources/app/static/<embedded>:11:150977)
    at Module.load (internal/modules/cjs/loader.js:620:32)
    at tryModuleLoad (internal/modules/cjs/loader.js:559:12)
    at Function.Module._load (internal/modules/cjs/loader.js:551:3)
    at Module.require (/app.asar/static/index.js:72:46)
    at require (internal/modules/cjs/helpers.js:20:18)
    at customRequire (/usr/share/atom/resources/app/static/<embedded>:1:688157)
    at get_NativeFuzzy (/usr/share/atom/resources/app/static/<embedded>:14:593455)
    at FuzzyFinderView.subscriptions.add.atom.config.observe.e (/usr/share/atom/resources/app/static/<embedded>:14:597479)
    at Config.observeKeyPath (/usr/share/atom/resources/app/static/<embedded>:11:334261)
    at Config.observe (/usr/share/atom/resources/app/static/<embedded>:11:328743)
    at new FuzzyFinderView (/usr/share/atom/resources/app/static/<embedded>:14:597274)
    at new ProjectView (/usr/share/atom/resources/app/static/<embedded>:11:810942)
    at Object.createProjectView (/usr/share/atom/resources/app/static/<embedded>:11:188411)
    at HTMLElement.fuzzy-finder:toggle-file-finder (/usr/share/atom/resources/app/static/<embedded>:11:186909)
    at CommandRegistry.handleCommandEvent (/usr/share/atom/resources/app/static/<embedded>:11:349123)
    at KeymapManager.dispatchCommandEvent (/usr/share/atom/resources/app/static/<embedded>:11:1249835)
    at KeymapManager.handleKeyboardEvent (/usr/share/atom/resources/app/static/<embedded>:11:1245969)
    at WindowEventHandler.handleDocumentKeyEvent (/usr/share/atom/resources/app/static/<embedded>:11:284329)
```

### Commands

```
  2x -9:51.7.0 editor:newline (input.hidden-input)
     -9:51.4.0 core:move-up (input.hidden-input)
     -9:47.3.0 intentions:highlight (input.hidden-input)
     -9:47.1.0 editor:delete-to-beginning-of-word (input.hidden-input)
     -9:46.7.0 editor:select-line (input.hidden-input)
     -9:46.4.0 core:backspace (input.hidden-input)
     -9:46 intentions:highlight (input.hidden-input)
     -9:45.9.0 core:save (input.hidden-input)
     -2:26.8.0 fuzzy-finder:toggle-file-finder (input.hidden-input)
```

### Non-Core Packages

```
atom-language-r 1.4.8 
busy-signal 2.0.1 
intentions 1.1.5 
language-latex 1.2.0 
language-matlab 0.2.1 
latex 0.50.2 
latex-wordcount 0.6.0 
linter 2.3.1 
linter-chktex 1.4.0 
linter-gcc 0.7.1 
linter-pycodestyle 2.1.3 
linter-shellcheck 1.6.0 
linter-spell 0.15.0 
linter-spell-latex 0.11.0 
linter-ui-default 1.8.0 
minimap 4.29.9 
minimap-cursorline 0.2.0 
minimap-find-and-replace 4.5.2 
minimap-linter 2.2.1 
pdf-view 0.72.0 
todo-show 2.3.2 
wordcount 3.1.0 
```

",""
"54","Uncaught TypeError: Cannot read property 'text' of null","[Enter steps to reproduce:]

Not sure exactly - was editing a JSX file and my `.eslintrc` and the explosion happened somewhere around me saving one of them. Submitting this in case it's helpful, sorry I don't have a better repro scenario. 

**Atom**: 1.40.1 x64
**Electron**: 3.1.10
**OS**: Mac OS X 10.14.6
**Thrown From**: Atom Core


### Stack Trace

Uncaught TypeError: Cannot read property 'text' of null

```
At /Applications/Atom.app/Contents/Resources/app/static/<embedded>:11

TypeError: Cannot read property 'text' of null
    at TreeSitterLanguageMode.tokenForPosition (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:3204186)
    at TextEditor.tokenForBufferPosition (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:45164)
    at Object.linkAtPosition (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:206521)
    at Object.linkUnderCursor (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:206392)
    at Object.openLink (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:206043)
    at HTMLElement.commandDisposable.atom.commands.add (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:205898)
    at CommandRegistry.handleCommandEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:349123)
    at KeymapManager.dispatchCommandEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1249835)
    at KeymapManager.handleKeyboardEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:1245969)
    at WindowEventHandler.handleDocumentKeyEvent (/Applications/Atom.app/Contents/Resources/app/static/<embedded>:11:284329)
```

### Commands

```
     -0:16.9.0 editor:move-to-end-of-screen-line (input.hidden-input)
     -0:16.5.0 editor:newline (input.hidden-input)
     -0:16.3.0 core:paste (input.hidden-input)
     -0:15.5.0 editor:move-to-beginning-of-line (input.hidden-input)
     -0:15.3.0 intentions:highlight (input.hidden-input)
     -0:15.3.0 editor:move-to-end-of-word (input.hidden-input)
     -0:14.9.0 intentions:highlight (input.hidden-input)
     -0:14.9.0 editor:move-to-beginning-of-word (input.hidden-input)
  2x -0:14.4.0 editor:move-to-end-of-screen-line (input.hidden-input)
     -0:09.7.0 core:move-up (input.hidden-input)
     -0:09.5.0 core:move-down (input.hidden-input)
     -0:09.1.0 core:save (input.hidden-input)
     -0:08.4.0 window:focus-next-pane (input.hidden-input)
     -0:08.0 editor:move-to-beginning-of-line (input.hidden-input)
  2x -0:07.8.0 emacs-plus:kill-line (input.hidden-input)
     -0:07.4.0 core:save (input.hidden-input)
```

### Non-Core Packages

```
advanced-open-file 0.16.8 
atom-build-yarn 0.1.0 
atom-ide-ui 0.13.0 
autocomplete-python-jedi 1.10.3-0 
build 0.70.0 
build-cargo 2.0.0 
build-npm-apm 0.12.0 
busy 0.7.0 
busy-signal 2.0.1 
clipboard-plus 0.5.1 
emacs-plus 0.12.0 
file-icons 2.1.35 
fonts 3.9.0 
git-blame 1.8.0 
git-plus 8.7.1 
Hydrogen undefined 
hyperclick 0.1.5 
ide-rust 0.21.0 
intentions 1.1.5 
js-hyperclick 1.13.3 
language-babel 2.85.0 
language-docker 1.1.8 
language-erlang 3.2.0 
language-glsl 2.0.4 
language-gradle 0.1.0 
language-groovy 0.7.0 
last-cursor-position 0.9.3 
line-diff-details 1.9.0 
linter 2.3.1 
linter-eslint 8.5.5 
linter-flake8 2.4.0 
linter-flow 5.6.1 
linter-htmlhint 1.6.2 
linter-rust 1.0.1 
linter-scss-lint 3.2.1 
linter-shellcheck 1.6.0 
linter-tidy 2.4.0 
linter-ui-default 1.8.0 
local-history 4.3.1 
org-mode 0.3.16 
pigments 0.40.2 
prettier-atom 0.57.3 
python-tools 0.6.9 
racer 0.20.0 
react 0.18.0 
ssh-config 0.14.0 
tablr 1.8.3 
toggle-gutter 0.3.4 
travis-ci-status 1.3.1 
```

",""
"55","White line at the top of Atom app (macOS)","<!--

Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/.github/blob/master/CODE_OF_CONDUCT.md

Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io

-->

### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description

The Electron app on macOS still has a white top border which is widely discussed and fixed in Electron's community https://github.com/electron/electron/issues/13164 It should not be there since Catalina. 

### Steps to Reproduce

The border is hidden only in fullscreen mode. Otherwise you see it all the time.

<img width=""1280"" alt=""Снимок �?крана 2019-10-24 в 14 57 55"" src=""https://user-images.githubusercontent.com/43918077/67483562-bda42f00-f66e-11e9-8fb4-4590dc06822e.png"">

**Expected behavior:**

There should be no white border.

### Additional information

This might help to resolve the issue https://electronjs.org/docs/api/frameless-window

### Versions

Atom 1.41.0
macOS 10.5",""
"56","Difference between being ready for usage and what timecop says","Timecop looks good in my opinion:
![image](https://user-images.githubusercontent.com/5960902/67471899-8161d600-f650-11e9-8d34-64278529d014.png)
A single second is quite nice for a texteditor with these capabilities.
Though, from starting the app (click on its icon) until the UI and syntax highlighting are loaded (no icons missing etc) roughly 4 seconds pass. At the same time I get a spike in WLAN usage:
![image](https://user-images.githubusercontent.com/5960902/67472355-42805000-f651-11e9-9f5c-7344ddc61c8f.png)
The vertical line spacing corresponds to 3s. The left edge of the spike was approximately 0.8 seconds after clicking the icon and the right edge of the spike was about 2.3 seconds after the UI was up. I guess delaying almost everything (e.g. internet access) except UI and syntax highlighting until the basic text editor is up and running would reduce the perceived startup time of Atom substantially. I.e. the gap between timecop measures and perceived speed. Are there any flags to check whether that'd help myself?",""
"57","Incredibly long Shell/Window load time ","### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description
Atom is starting incredibly slowly. Timecop says Shell/Window load time are taking >4000ms each
### Steps to Reproduce

1. Launch Atom
2. Take a nap, do exercise
3. Finally open, check Timecop for timings

**Expected behavior:**
Load times < 1000ms
**Actual behavior:**
Load times > 4000ms
**Reproduces how often:**
Every time
### Versions
```atom --version``` doesn't do anything and 
I have no idea where my apm is
Help>About says that I am running v1.40.1

OS Name: Windows 10 Home 
OS Version: 10.0.17763
Processor: Intel Core i7-7700HQ
RAM: 16GB 

### Additional Information
I also renamed ~/.atom and did a few restarts, did also use Atom Beta. Nothing changed.",""
"58","Atom interferes with Skype on Ubuntu?","* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description
There seems to be a problem between Atom and Skype when using both in Ubuntu. I am not sure who is the troublemaker, so I posted the issue also on Skype: https://answers.microsoft.com/en-us/skype/forum/sk_acc-sk_settings-sk_linux/skype-founds-no-devices-when-atom-editor-is-open/6465d2a1-032d-4045-ac18-b374e4e81323?tm=1570001341665

When I start Skype while the Atom editor is open, then Skype does not find speaker, microphone nor camera device:
![image](https://user-images.githubusercontent.com/1765602/66024445-28d96600-e4f4-11e9-9a1b-a3217bd3e125.png)

When I start Skype and the Atom editor is closed, all devices are found:
![image](https://user-images.githubusercontent.com/1765602/66024530-64743000-e4f4-11e9-89a3-07114386d9d0.png)

If I open the Atom editor while Skype is active, the devices still remain and I may continue using Skype.


### Steps to Reproduce

1. Start Atom Editor
2. Start Skype
3. Check Tools -> Audio & Video Setting

**Expected behavior:**

Expect Skype to find devices

**Actual behavior:**

Skype does not find any defices

**Reproduces how often:**

100 %

### Versions

I am using Ubuntu 18.04 and the latest version of Atom 1.40.1

### Additional Information

I am using Skype to communicate with remote developer (sharing screen etc.). So I usually had Atom open and it was very confusing to me that my speaker and microphone were disabled. I know that there is a Chrome Skype Browser Extension, but this does not let you share a single screen, only both at the same time, making it very tiny for the person on the other end. I am glad I found a workaround now (first open Skype, then Atom), but if this issue is caused by Atom, then I think a fix would be good for people having a similar issue.

### Life example:
![Screencast 2019-10-02 08_50_51](https://user-images.githubusercontent.com/1765602/66046595-622ac980-e526-11e9-9384-a077f9763b4a.gif)


",""
"59","Previously automatically-saved state dialog even in safe mode.","<!--

Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/.github/blob/master/CODE_OF_CONDUCT.md

Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io

-->

### Prerequisites

* [ x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description

Hello,

This happens only on my laptop (which might be snappier than my desktop)

My workplace uses a homegrown SCM.
So there might be other files in the directory I do not know about.
If you guys give me ideas on how to enable logging perhaps there are files I can clean before opening the directory again.

I constantly open atom in a directory.
I even have an alias (doskey) a. to do it quickly.

Even in safe mode.
atom --safe . it pops this dialog.
![image](https://user-images.githubusercontent.com/1906839/65684269-3773d900-e02d-11e9-85dd-ed4b07ff5879.png)

I did search for this issue and found this locked issue so I am opening a fresh bug.
https://github.com/atom/atom/issues/14968
Because that one is locked.

I found this Discuss...topic...
https://discuss.atom.io/t/previous-automatically-saved-project-state-detected-comes-up-every-time/43051
But apm update did not do anything for the problem.

### Steps to Reproduce

1. Save a file in the directory.
2. Close Atom.
3. Open Atom again.

**Expected behavior:**
It just opens the directory.

**Actual behavior:**
The dialog happens and I choose 
Open window with state.
And I have to close the other atom window.

**Reproduces how often:**
100%

### Versions

e:\WS\CBU1_2019x_lap_welcome>atom --version

Atom    : 1.40.1
Electron: 3.1.10
Chrome  : 66.0.3359.181
Node    : 10.2.0

e:\WS\CBU1_2019x_lap_welcome>apm --version
apm  2.4.3
npm  6.2.0
node 10.2.1 x64
atom 1.40.1
python 2.7.16
git 2.23.0.windows.1
visual studio

### Additional Information

e:\WS\CBU1_2019x_lap_welcome>apm update
Package Updates Available (0)
└── (empty)

e:\WS\CBU1_2019x_lap_welcome>a.

e:\WS\CBU1_2019x_lap_welcome>apm links
C:\Users\cbu1\.atom\dev\packages (0)
└── (no links)
C:\Users\cbu1\.atom\packages (0)
└── (no links)

",""
"60","Undo/redo leaks memory","<!--

Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/.github/blob/master/CODE_OF_CONDUCT.md

Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io

-->

### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description

<!-- Description of the issue -->

When using the editor over longer periods of time (like over the duration of a few days), doing various undoable actions, I'll sometimes build up upwards of 1GB of memory used, almost always related to undo/redo. This occurs even when all I'm doing is dealing with Markdown files. I have no community package that affects autocomplete or anything related besides syntax highlighting in Markdown files.

Killing ""Atom Helper"" to kill the window process and then restarting that process fixes the memory leak.

<details>
<summary>Here's a list of packages I have enabled:</summary>

- atom-beautify@0.33.4
- auto-detect-indentation@1.3.0
- autocomplete-paths@2.12.2
- autocomplete-racer@0.1.3
- build-cargo@2.0.0
- busy-signal@2.0.1
- color-picker@2.3.0
- docblockr@0.13.7
- editorconfig@2.5.0
- file-icons@2.1.35
- git-plus@8.7.1
- intentions@1.1.5
- language-babel@2.85.0
- language-batch@0.4.0
- language-elixir@0.22.1
- language-erlang@3.2.0
- language-haskell@1.19.1
- language-kotlin@0.5.0
- language-livescript@0.0.3
- language-lua@0.9.11
- language-ocaml@1.9.5
- language-pegjs@0.5.0
- language-pug@0.0.22
- language-rust@0.4.12
- language-scala@1.1.10
- language-stylus@0.2.0
- language-vue@0.25.0
- language-webassembly@1.0.1
- language-x86-64-assembly@2.2.11
- linter@2.3.1
- linter-eslint@8.5.5
- linter-shellcheck@1.6.0
- linter-tslint@1.10.28
- linter-ui-default@1.8.0
- minimap@4.29.9
- minimap-cursorline@0.2.0
- minimap-git-diff@4.3.1
- minimap-linter@2.2.1
- project-manager@3.3.7
- sort-lines@0.19.0
- sync-settings@0.8.6

As you can see, none of these should affect Markdown. I've already disabled most of the worst offenders.
</details>

In a prior version (1.36 IIRC), I've verified this in safe mode, and the symptom has persisted ever since.

### Steps to Reproduce

1. Open a file, even a text file
2. Make thousands of edits to it, optionally saving.
3. Close the file.

It takes long enough it's not a quick repro. It's also why I haven't repro'd it in safe mode recently - I *really* don't feel like spending well over a day in safe mode just waiting on it to build up.

**Expected behavior:**

<!-- What you expect to happen -->
Memory usage to remain reasonable.

**Actual behavior:**

<!-- What actually happens -->
Memory usage grows up to 500MB-1GB range, and doesn't release on close.

**Reproduces how often:**

<!-- What percentage of the time does it reproduce? -->
100% of the time for me. I literally have been keeping Activity Monitor up just to periodically kill it to reclaim the memory leaked.

### Versions

<!-- You can get this information from copy and pasting the output of `atom --version` and `apm --version` from the command line. Also, please include the OS and what version of the OS you're running. -->

```
$ atom --version
Atom    : 1.40.1
Electron: 3.1.10
Chrome  : 66.0.3359.181
Node    : 10.2.0

$ apm --version
apm  2.4.3
npm  6.2.0
node 10.2.1 x64
atom 1.40.1
python 2.7.10
git 2.17.2
```

I've reproduced this in safe mode around 1.36, although I haven't tried since.

My OS is macOS High Sierra 10.13.6, 64-bit.

### Additional Information

<!-- Any additional information, configuration or data that might be necessary to reproduce the issue. -->

Recently, I've been suffering OS crashes and performance issues, likely due to something Chromium-related, but I've not had the time to debug that. This has turned my OOM crashes of Atom to OOM kernel panics, but the basic symptom is the same. I know it's likely separate since opening a new second window freezes my machine 50% of the time, 90% if I have a second browser window open. Also, startup time has become absolutely atrocious now, in the 2-3 minute range for just the limited set of plugins I've listed above. But I do feel this has *some* limited relevance to this bug, hence why I listed it.",""
"61","Atom 1.40.1 starts infinite copies of itself (fork bomb!)","<!--

Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/.github/blob/master/CODE_OF_CONDUCT.md

Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io

-->

### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description

When I restarted atom today (I think it was just upgraded?) It started to create infinite copies of itself stacked on top of each other to the point my computer was unusable. I'd restart my computer and atom would do the same thing. Finally I was able to ssh into my own computer and remove the atom package so it couldn't start and from there I was able to experiment a bit. I tried starting it with `--clear-window-state` and with `--safe`, but I saw the same fork-bomb behavior.

Finally, I moved my `~/.atom` dir to `~/.atom-backup` and then atom was able to start successfully. I copied the `packages` dir back to the new `~/.atom` and started fresh. I still have a copy of that backup dir in case it would be helpful to reproduce the bug.



### Steps to Reproduce

1. Upgrade to atom 1.40.1
2. (re)Start atom
3. Be ready to `killall atom` a few times!

**Expected behavior:**

Atom should not fork-bomb

**Actual behavior:**

Atom fork-bombs

**Reproduces how often:**

100%

### Versions

<!-- You can get this information from copy and pasting the output of `atom --version` and `apm --version` from the command line. Also, please include the OS and what version of the OS you're running. -->
```
$ atom --version
Atom    : 1.40.1
Electron: 3.1.10
Chrome  : 66.0.3359.181
Node    : 10.2.0
$ apm --version
apm  2.4.3
npm  6.2.0
node 10.2.1 x64
atom 1.40.1
python 2.7.12
git 2.7.4
$ lsb_release -a
LSB Version:	core-9.20160110ubuntu0.2-amd64:core-9.20160110ubuntu0.2-noarch:printing-9.20160110ubuntu0.2-amd64:printing-9.20160110ubuntu0.2-noarch:security-9.20160110ubuntu0.2-amd64:security-9.20160110ubuntu0.2-noarch
Distributor ID:	Ubuntu
Description:	Ubuntu 16.04.5 LTS
Release:	16.04
Codename:	xenial
```

### Additional Information

<!-- Any additional information, configuration or data that might be necessary to reproduce the issue. -->
",""
"62","Atom eats up nearly all the RAM before releasing it some minutes later","<!--

Have you read Atom's Code of Conduct? By filing an Issue, you are expected to comply with it, including treating everyone with respect: https://github.com/atom/.github/blob/master/CODE_OF_CONDUCT.md

Do you want to ask a question? Are you looking for support? The Atom message board is the best place for getting support: https://discuss.atom.io

-->

### Prerequisites

* [X] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description

I noticed that, in some cases (see ""Steps to reproduce""), Atom uses a lot of RAM and makes other processes nearly crashing. After a couple minutes, RAM is being freed and everything goes back to normal.

### Steps to Reproduce

1. Open editor
2. Add more than one file at a time (practical example: an Atom package I'm working on allowing to restore a saved tabs session, 10 files loaded)
OR

2. Add a file greater than 10MB (practical example: the performance profile I took out of the problem) 

**Expected behavior:**

Atom loads the file in not more than 2 minutes, with a normal use of the RAM equivalent to the loaded file(s) size, or at least a little more

**Actual behavior:**

Atom takes a lot of time to load (more than 5 minutes), fills progressively the RAM almost entirely, causing all the other processes to nearly crash and the whole system to hang during this time, then releases it all of a sudden and stabilize.

**Reproduces how often:**

Happens everytime the steps to reproduce are applied.

### Versions

Atom    : 1.40.1
Electron: 3.1.10
Chrome  : 66.0.3359.181
Node    : 10.2.0
OS: Windows 7 Family Edition Premium (64 bits)
Relevant specs: 8GB RAM __DDR3 (from memory)__, Intel Pentium G2020 CPU

### Additional Information

Syntactical coloration might be the reason of the lack of performance, but I don't think it's what trigger the sudden filling of RAM.
I can eventually provide a profiling of what happens in the first case.
",""
"63","Error when installing Godot code support","### Prerequisites

* [x] Put an X between the brackets on this line if you have done all of the following:
    * Reproduced the problem in Safe Mode: <https://flight-manual.atom.io/hacking-atom/sections/debugging/#using-safe-mode>
    * Followed all applicable steps in the debugging guide: <https://flight-manual.atom.io/hacking-atom/sections/debugging/>
    * Checked the FAQs on the message board for common solutions: <https://discuss.atom.io/c/faq>
    * Checked that your issue isn't already filed: <https://github.com/issues?utf8=✓&q=is%3Aissue+user%3Aatom>
    * Checked that there is not already an Atom package that provides the described functionality: <https://atom.io/packages>

### Description

I can not install the package lang-gdscript.

**Error message:**
```
> tree-sitter-gdscript@0.2.3 install /tmp/apm-install-dir-119725-15300-wyjp48.qkzu/node_modules/lang-gdscript/node_modules/tree-sitter-gdscript
> prebuild-install || node-gyp rebuild


prebuild-install WARN install No prebuilt binaries found (target=3.1.10 runtime=electron arch=x64 libc= platform=linux)
Aborted (core dumped)
Aborted (core dumped)
gyp: Call to 'node -e ""require('nan')""' returned exit status 134 while in binding.gyp. while trying to load binding.gyp
gyp ERR! configure error 
gyp ERR! stack Error: `gyp` failed with exit code: 1
gyp ERR! stack     at ChildProcess.onCpExit (/usr/share/atom/resources/app/apm/node_modules/npm/node_modules/node-gyp/lib/configure.js:345:16)
gyp ERR! stack     at ChildProcess.emit (events.js:182:13)
gyp ERR! stack     at Process.ChildProcess._handle.onexit (internal/child_process.js:237:12)
gyp ERR! System Linux 5.0.0-25-generic
gyp ERR! command ""/usr/share/atom/resources/app/apm/bin/node"" ""/usr/share/atom/resources/app/apm/node_modules/npm/node_modules/node-gyp/bin/node-gyp.js"" ""rebuild""
gyp ERR! cwd /tmp/apm-install-dir-119725-15300-wyjp48.qkzu/node_modules/lang-gdscript/node_modules/tree-sitter-gdscript
gyp ERR! node -v v10.2.1
gyp ERR! node-gyp -v v3.7.0
gyp ERR! not ok 
Aborted (core dumped)
npm WARN enoent ENOENT: no such file or directory, open '/tmp/apm-install-dir-119725-15300-wyjp48.qkzu/package.json'
npm WARN apm-install-dir-119725-15300-wyjp48.qkzu No description
npm WARN apm-install-dir-119725-15300-wyjp48.qkzu No repository field.
npm WARN apm-install-dir-119725-15300-wyjp48.qkzu No README data
npm WARN apm-install-dir-119725-15300-wyjp48.qkzu No license field.

npm ERR! code ELIFECYCLE
npm ERR! errno 134
npm ERR! tree-sitter-gdscript@0.2.3 install: `prebuild-install || node-gyp rebuild`
npm ERR! Exit status 134
npm ERR! 
npm ERR! Failed at the tree-sitter-gdscript@0.2.3 install script.
npm ERR! This is probably not a problem with npm. There is likely additional logging output above.

npm ERR! A complete log of this run can be found in:
npm ERR!     /home/<user>/.atom/.apm/_logs/2019-08-25T16_39_35_655Z-debug.log
```

### Steps to Reproduce:
- Clicked install in lang-gdscript extension.

**Expected behavior:**
Sucessful install.
<!-- What you expect to happen -->

**Actual behavior:**
Error (not installing).
",""
"64","Issue Using Keyboard Macros","I use iCUE software to create keyboard macros related to working to LaTeX in atom and have had an issue with a macro (using the prnt screen key) that produces the following:

_\begin{itemize}
    \item
\end{itemize}_

The macro works fine in every programming, however in atom the output of the macro changes at random. Here is a gif that shows the issue when I press the macro key (you can see it works the first two times but not the next two):

![Atom Issue (0)](https://user-images.githubusercontent.com/40768692/62695678-25f15600-ba1a-11e9-905d-579e618717c1.gif)

",""
